Season,Week,Match Date,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Players,Away Players
19/20,Round 8,19/10/19,Trabzonspor,Gaziantep,4,1,7.28,6.37,4-3-3,5-3-2,U. Çakır; J. Pereira; H. Türkmen; M. Hosseini; F. Novák; K. A. Çörekçi; (c) J. Sosa; A. Parmak; D. Sturridge; A. Sørloth; A. N. Nwakaeme,Y. Lodygin; O. Ceylan; P. Djilobodji; (c) J. A. Kana-Biyik; A. Toșca; M. E. Uğurlu; S. Diarra; R. Chibsah; J. Junior; P. Twumasi; O. Kayode
19/20,Round 8,19/10/19,Ankaragücü,Beşiktaş,0,0,6.65,7.04,4-2-3-1,4-2-3-1,K. Çelikay; S. Kitsiou; A. Kulušić; M. Pazdan; T. Pinto; R. Faty; W. Moke; H. Kaya; (c) S. Ağçay; İ. Parlak; D. Orgill,L. Karius; Douglas; N. Uysal; D. Vida; C. Erkin; M. Elneny; A. Hutchinson; J. Lens; A. Diaby; G. Yalçın; (c) B. Yılmaz
19/20,Round 8,20/10/19,Kayserispor,Kasımpaşa,1,1,7.05,6.89,4-1-4-1,4-2-3-1,S. Lung Jr.; M. Lopes; L. Gülen; B. Poulain; A. Turan; B. Rienstra; Z. Alkurt; H. H. Acar; B. Mensah; P. Henrique; (c) U. Bulut,F. Öztürk; S. Popov; (c) V. Sarı; S. B. Youssef; O. Veigneau; A. Khalili; A. Kara; R. Quaresma; H. Hajradinović; M. Thiam; M. Pektemek
19/20,Round 8,20/10/19,Alanyaspor,Rizespor,5,2,7.25,6.49,4-2-3-1,3-4-3,Marafona; O. Bulut; Welinton; G. Tzavellas; F. N'Sakala; C. Gülselam; M. Siopis; (c) E. Karaca; A. Bakasetas; J. Fernandes; P. D. Cissé,G. Akkan; M. Abarhoun; M. Talbi; D. Chatziisaias; (c) O. Ovacıklı; I. Diomandé; A. Durak; D. Melnjak; F. Boldrin; Y. Sasse; B. Samudio
19/20,Round 8,20/10/19,Denizlispor,Fenerbahçe,1,2,6.46,6.82,4-2-3-1,4-1-4-1,A. Stachowiak; T. Lopes; M. Yumlu; (c) C. Săpunaru; Z. Bergdich; I. Sackey; R. Murawski; H. Sacko; I. Aissati; M. Barrow; Ó. Estupiñán,A. Bayındır; Mauricio Isla; Zanka; S. Aziz; H. A. Kaldırım; L. Gustavo; T. Ciğerci; O. Tufan; (c) E. Belözoğlu; G. Rodrigues; V. Muriqi
19/20,Round 8,21/10/19,Konyaspor,Yeni Malatyaspor,0,2,6.38,7.16,4-4-2,4-2-3-1,S. Kırıntılı; N. Skubic; (c) A. Turan; M. Aničić; A. Uludağ; L. Shengelia; M. Jevtović; J. Jønsson; D. Milošević; Ö. A. Şahiner; F. Miya,F. Farnolle; (c) I. Chebake; M. Akbaş; T. L. Hadebe; S. Aytaç; A. Afriyie; R. Yalçın; Guilherme Marques; M. Donald; M. Fofana; A. Jahović
19/20,Round 7,04/10/19,Fenerbahçe,Antalyaspor,0,1,6.99,6.9,4-2-3-1,4-1-4-1,A. Bayındır; Mauricio Isla; Zanka; Jailson; N. Dirar; L. Gustavo; (c) E. Belözoğlu; O. Tufan; M. Kruse; T. Ciğerci; V. Muriqi,R. Boffin; N. Sangaré; B. Öztürk; (c) D. Angelo; O. Čelůstka; Chico; A. d. Silva; U. Akyol; H. Özmert; A. Chahechouhe; J. Dala
19/20,Round 7,04/10/19,Yeni Malatyaspor,Denizlispor,5,1,7.18,6.14,4-2-3-1,4-1-4-1,F. Farnolle; I. Chebake; R. Yalçın; T. L. Hadebe; S. Aytaç; A. Afriyie; (c) M. Yildirim; Guilherme Marques; M. Donald; M. Fofana; A. Jahović,A. Stachowiak; T. Lopes; O. Yılmaz; (c) C. Săpunaru; Z. Bergdich; I. Sackey; O. Şahan; R. Murawski; Z. Yavru; M. Barrow; H. Rodallega
19/20,Round 7,05/10/19,Kasımpaşa,Konyaspor,1,4,6.39,6.97,4-2-3-1,4-4-2,F. Öztürk; D. Pavelka; (c) V. Sarı; S. B. Youssef; K. Hafez; A. Khalili; A. Kara; I. Depe; H. Hajradinović; M. Thiam; M. Pektemek,S. Kırıntılı; N. Skubic; (c) A. Turan; M. Aničić; A. Uludağ; L. Shengelia; M. Jevtović; J. Jønsson; D. Milošević; Ö. A. Şahiner; F. Miya
19/20,Round 7,05/10/19,Göztepe,Kayserispor,4,0,7.16,6.45,4-2-3-1,4-2-3-1,M. G. Bakırbaş; L. Gassama; A. Öztürk; Titi; B. Emir; S. Aydoğdu; A. B. Poko; S. Napoleoni; (c) M. Mossoró; S. Gürler; C. Jerome,S. Lung Jr.; M. Lopes; B. Poulain; A. Abdennour; A. Turan; B. Rienstra; B. D. Djédjé; (c) U. Bulut; H. H. Acar; N. Korkmaz; P. Ntep
19/20,Round 7,05/10/19,Gençlerbirliği,Galatasaray,0,0,6.84,7.02,4-1-4-1,4-2-3-1,E. Özbir; A. Oğuz; F. Ramos; Z. Touré; P. Polomat; F. Baiano; R. Berisbek; D. Candeias; (c) S. Sessègnon; F. Ayité; G. Sio,F. Muslera; Mariano; R. Donk; Marcão; Y. Nagatomo; (c) S. İnan; S. N'Zonzi; S. Feghouli; Y. Belhanda; R. Babel; F. Andone
19/20,Round 7,06/10/19,Sivasspor,Ankaragücü,3,1,6.99,6.54,4-3-3,4-2-3-1,M. Samassa; M. Goiano; A. Appindangoyé; C. Osmanpaşa; U. Çiftçi; M. H. Yandaş; (c) H. Arslan; A. Traoré; M. Yatabaré; A. Koné; F. Andrade,K. Çelikay; S. Kitsiou; A. Kulušić; M. Pazdan; T. Pinto; W. Moke; R. Faty; H. Kaya; (c) S. Ağçay; İ. Parlak; D. Orgill
19/20,Round 7,06/10/19,Beşiktaş,Alanyaspor,2,0,6.99,6.63,4-2-3-1,4-2-3-1,L. Karius; D. Toköz; D. Vida; V. Ruiz; C. Erkin; O. Özyakup; A. Hutchinson; J. Lens; A. Ljajić; G. N'Koudou; (c) B. Yılmaz,Marafona; Baiano; Welinton; G. Tzavellas; F. N'Sakala; M. Siopis; C. Gülselam; (c) E. Karaca; A. Bakasetas; Y. Bammou; P. D. Cissé
19/20,Round 7,06/10/19,Rizespor,Trabzonspor,1,2,6.71,6.98,3-4-3,4-1-4-1,G. Akkan; J. Attamah; M. Talbi; D. Chatziisaias; M. Morozyuk; I. Diomandé; (c) A. Durak; D. Melnjak; F. Boldrin; O. Çağlayan; B. Samudio,U. Çakır; J. Pereira; H. Türkmen; M. Hosseini; F. Novák; J. O. Mikel; K. A. Çörekçi; (c) J. Sosa; A. Parmak; A. N. Nwakaeme; A. Sørloth
19/20,Round 7,06/10/19,Gaziantep,Başakşehir,1,2,6.55,6.97,5-3-2,4-1-4-1,Y. Lodygin; O. Ceylan; P. Djilobodji; (c) J. A. Kana-Biyik; A. Toșca; J. Morais; P. Twumasi; R. Chibsah; G. Vural; M. Demir; O. Kayode,M. Günok; J. Caiçara; M. Škrtel; A. Epureanu; G. Clichy; O. Azubuike; E. Višća; (c) M. Tekdemir; İ. C. Kahveci; F. Gulbrandsen; E. Crivelli
19/20,Round 6,27/09/19,Başakşehir,Rizespor,5,0,7.36,6.28,4-1-4-1,4-2-3-1,M. Günok; J. Caiçara; M. Škrtel; A. Epureanu; G. Clichy; (c) M. Tekdemir; E. Višća; D. Aleksić; İ. C. Kahveci; F. Gulbrandsen; E. Crivelli,(c) G. Akkan; M. Morozyuk; M. Abarhoun; D. Chatziisaias; D. Melnjak; A. Vetrih; J. Attamah; N. D. Pauw; F. Boldrin; B. Samudio; M. Šćepović
19/20,Round 6,28/09/19,Denizlispor,Kasımpaşa,0,1,6.85,7.22,4-3-3,4-2-3-1,A. Stachowiak; T. Lopes; O. Yılmaz; (c) C. Săpunaru; Z. Bergdich; R. Murawski; I. Sackey; I. Aissati; H. Sacko; H. Rodallega; M. Barrow,F. Öztürk; D. Pavelka; (c) V. Sarı; S. B. Youssef; K. Hafez; A. Khalili; A. Kara; M. Thiam; H. Hajradinović; I. Depe; M. Pektemek
19/20,Round 6,28/09/19,Alanyaspor,Sivasspor,1,1,6.99,6.93,4-2-3-1,4-3-3,Marafona; Juanfran; Welinton; S. Caulker; F. N'Sakala; M. Siopis; C. Gülselam; (c) E. Karaca; A. Bakasetas; J. Fernandes; P. D. Cissé,M. Samassa; M. Goiano; A. Appindangoyé; C. Osmanpaşa; U. Çiftçi; M. H. Yandaş; (c) H. Arslan; A. Traoré; E. Yeşilyurt; M. Yatabaré; F. Andrade
19/20,Round 6,28/09/19,Galatasaray,Fenerbahçe,0,0,6.87,7.03,4-1-4-1,4-2-3-1,(c) F. Muslera; Mariano; C. Luyindama; Marcão; Y. Nagatomo; S. N'Zonzi; S. Feghouli; Y. Belhanda; M. Lemina; R. Babel; R. Falcao,A. Bayındır; Mauricio Isla; Zanka; Jailson; N. Dirar; L. Gustavo; (c) E. Belözoğlu; O. Tufan; M. Kruse; T. Ciğerci; V. Muriqi
19/20,Round 6,29/09/19,Konyaspor,Kayserisporx2,2,1,6.97,6.45,4-2-3-1,4-2-3-1,S. Kırıntılı; N. Skubic; (c) A. Turan; M. Aničić; A. Uludağ; M. Jevtović; J. Jønsson; L. Shengelia; Ö. A. Şahiner; D. Milošević; R. Bajić,S. Lung Jr.; M. Lopes; B. Poulain; A. Abdennour; Y. Subaşı; B. Rienstra; B. Mensah; (c) U. Bulut; B. Başaçıkoğlu; P. Henrique; E. Adebayor
19/20,Round 6,29/09/19,Antalyaspor,Yeni Malatyaspor,3,0,6.97,6.5,4-1-4-1,4-2-3-1,R. Boffin; N. Sangaré; B. Öztürk; (c) D. Angelo; O. Čelůstka; Charles; A. d. Silva; H. Özmert; U. Akyol; A. Chahechouhe; G. Blanco,F. Farnolle; (c) I. Chebake; R. Yalçın; M. Akbaş; S. Aytaç; A. Afriyie; G. Chaaleli; Guilherme Marques; M. Donald; M. Fofana; A. Jahović
19/20,Round 6,29/09/19,Ankaragücü,Gençlerbirliği,2,1,6.84,6.61,4-2-3-1,4-2-3-1,K. Çelikay; S. Kitsiou; A. Kulušić; M. Pazdan; T. Pinto; W. Moke; R. Faty; H. Kaya; (c) S. Ağçay; İ. Parlak; D. Orgill,E. Özbir; A. Oğuz; F. Ramos; Z. Touré; P. Polomat; F. Baiano; B. A. Özdemir; D. Candeias; (c) S. Sessègnon; F. Ayité; G. Sio
19/20,Round 6,29/09/19,Trabzonspor,Beşiktaş,4,1,6.97,6.42,4-1-4-1,4-2-3-1,U. Çakır; J. Pereira; H. Türkmen; M. Hosseini; F. Novák; J. O. Mikel; K. A. Çörekçi; (c) J. Sosa; A. Parmak; A. N. Nwakaeme; A. Sørloth,L. Karius; G. Gönül; D. Vida; N. Uysal; C. Erkin; D. Toköz; A. Hutchinson; T. Boyd; O. Özyakup; G. N'Koudou; (c) B. Yılmaz
19/20,Round 6,30/09/19,Gaziantep,Göztepe,1,1,6.67,6.61,5-3-2,4-2-3-1,(c) G. Güvenç; O. Ceylan; P. Djilobodji; J. A. Kana-Biyik; A. Toșca; J. Morais; S. Diarra; A. A. Tetteh; G. Vural; P. Twumasi; M. Demir,(c) Beto; L. Gassama; A. Öztürk; Titi; B. Emir; A. Castro; S. Aydoğdu; S. Gürler; M. Mossoró; S. Napoleoni; C. Jerome
19/20,Round 5,20/09/19,Göztepe,Konyaspor,1,0,6.86,6.79,4-2-3-1,4-2-3-1,(c) Beto; L. Gassama; A. Öztürk; Titi; B. Emir; A. B. Poko; S. Aydoğdu; S. Gürler; M. Mossoró; S. Napoleoni; C. Jerome,S. Kırıntılı; N. Skubic; (c) A. Turan; M. Aničić; A. Uludağ; J. Jønsson; M. Jevtović; Ö. A. Şahiner; F. Miya; D. Milošević; R. Bajić
19/20,Round 5,21/09/19,Kasımpaşa,Antalyaspor,3,0,7.2,6.57,4-2-3-1,4-2-3-1,F. Öztürk; S. Popov; (c) V. Sarı; S. B. Youssef; K. Hafez; A. Khalili; A. Kara; R. Quaresma; H. Hajradinović; I. Depe; M. Thiam,R. Boffin; N. Sangaré; B. Öztürk; (c) D. Angelo; E. Albayrak; Charles; U. Akyol; P. Mukairu; A. Chahechouhe; S. Özkan; G. Blanco
19/20,Round 5,21/09/19,Kayserispor,Denizlispor,1,1,6.86,6.85,4-2-3-1,4-2-3-1,S. Lung Jr.; M. Lopes; B. Poulain; A. Abdennour; Y. Subaşı; B. Rienstra; B. Mensah; (c) U. Bulut; B. Başaçıkoğlu; P. Henrique; E. Adebayor,A. Stachowiak; T. Lopes; O. Yılmaz; (c) C. Săpunaru; Z. Bergdich; I. Sackey; R. Murawski; H. Sacko; I. Aissati; M. Barrow; H. Rodallega
19/20,Round 5,21/09/19,Fenerbahçe,Ankaragücü,2,1,7.21,6.54,4-2-3-1,4-2-3-1,A. Bayındır; (c) O. Tufan; Zanka; A. Rami; N. Dirar; T. Ciğerci; L. Gustavo; D. Türüç; M. Kruse; G. Rodrigues; V. Muriqi,K. Çelikay; C. Karayel; A. Kulušić; M. Pazdan; T. Pinto; R. Faty; W. Moke; İ. Parlak; (c) S. Ağçay; H. Canteros; D. Orgill
19/20,Round 5,22/09/19,Rizespor,Gaziantep,1,2,6.73,6.84,4-2-3-1,5-3-2,(c) G. Akkan; M. Morozyuk; M. Abarhoun; D. Chatziisaias; D. Melnjak; J. Attamah; A. Vetrih; N. D. Pauw; F. Boldrin; A. Umar; M. Šćepović,(c) G. Güvenç; O. Ceylan; P. Djilobodji; J. A. Kana-Biyik; A. Toșca; J. Morais; S. Diarra; A. A. Tetteh; G. Vural; M. Demir; P. Twumasi
19/20,Round 5,22/09/19,Gençlerbirliği,Alanyaspor,1,1,6.85,6.58,4-2-3-1,4-2-3-1,E. Özbir; A. Oğuz; F. Ramos; Z. Touré; P. Polomat; F. Baiano; S. Diallo; D. Candeias; (c) S. Sessègnon; B. Stancu; G. Sio,Marafona; Juanfran; (c) Welinton; S. Caulker; F. N'Sakala; M. Siopis; C. Gülselam; D. Braume; A. Bakasetas; J. Fernandes; P. D. Cissé
19/20,Round 5,22/09/19,Yeni Malatyaspor,Galatasaray,1,1,6.94,6.79,4-2-3-1,4-1-4-1,F. Farnolle; (c) I. Chebake; R. Yalçın; M. Akbaş; S. Aytaç; A. Afriyie; G. Chaaleli; Guilherme Marques; M. Donald; B. Çağıran; A. Jahović,(c) F. Muslera; Ş. Özbayraklı; C. Luyindama; Marcão; Y. Nagatomo; S. N'Zonzi; R. Babel; J. M. Seri; Ö. Bayram; A. Büyük; F. Andone
19/20,Round 5,23/09/19,Beşiktaş,Başakşehir,1,1,6.86,6.72,4-3-3,4-3-3,L. Karius; Douglas; G. Gönül; N. Uysal; C. Erkin; D. Toköz; A. Hutchinson; A. Ljajić; A. Diaby; (c) B. Yılmaz; G. N'Koudou,M. Günok; J. Caiçara; M. Škrtel; A. Epureanu; G. Clichy; D. Aleksić; (c) M. Tekdemir; İ. C. Kahveci; E. Višća; E. Crivelli; F. Gulbrandsen
19/20,Round 5,23/09/19,Sivasspor,Trabzonspor,2,1,7.03,6.6,4-2-3-1,4-1-4-1,M. Samassa; M. Goiano; A. Appindangoyé; C. Osmanpaşa; U. Çiftçi; (c) H. Arslan; I. Cofie; E. Yeşilyurt; M. H. Yandaş; E. Kılınç; M. Yatabaré,U. Çakır; J. Pereira; M. Hosseini; G. Campi; F. Novák; J. O. Mikel; D. Avdijaj; (c) J. Sosa; A. Parmak; A. N. Nwakaeme; A. Sørloth
19/20,Round 4,13/09/19,Galatasaray,Kasımpaşa,1,0,7.05,6.72,4-1-4-1,4-2-3-1,(c) F. Muslera; Mariano; C. Luyindama; Marcão; Y. Nagatomo; S. N'Zonzi; S. Feghouli; Y. Belhanda; M. Lemina; R. Babel; R. Falcao,F. Öztürk; S. Popov; (c) V. Sarı; S. B. Youssef; K. Hafez; A. Khalili; A. Kara; R. Quaresma; H. Hajradinović; I. Depe; M. Thiam
19/20,Round 4,14/09/19,Başakşehir,Sivasspor,1,1,6.82,6.81,4-2-3-1,4-2-3-1,M. Günok; J. Caiçara; M. Škrtel; A. Epureanu; G. Clichy; (c) M. Tekdemir; M. Topal; E. Višća; D. Aleksić; Robinho; E. Crivelli,M. Samassa; M. Goiano; A. Appindangoyé; C. Osmanpaşa; U. Çiftçi; I. Cofie; (c) H. Arslan; E. Yeşilyurt; M. H. Yandaş; E. Kılınç; M. Yatabaré
19/20,Round 4,14/09/19,Antalyaspor,Kayserispor,2,2,6.8,6.56,4-2-3-1,4-2-3-1,R. Boffin; N. Sangaré; B. Öztürk; (c) D. Angelo; O. Čelůstka; Charles; U. Akyol; P. Mukairu; A. Chahechouhe; S. Özkan; G. Blanco,S. Lung Jr.; M. Lopes; B. Poulain; B. Rienstra; Y. Subaşı; H. H. Acar; B. D. Djédjé; P. Ntep; B. Mensah; B. Başaçıkoğlu; (c) E. Adebayor
19/20,Round 4,14/09/19,Gaziantep,Beşiktaşx2,3,2,6.76,6.54,5-4-1,4-2-3-1,(c) G. Güvenç; O. Ceylan; P. Djilobodji; J. A. Kana-Biyik; A. Toșca; J. Morais; S. Diarra; A. A. Tetteh; G. Vural; P. Twumasi; O. Kayode,L. Karius; (c) G. Gönül; D. Vida; V. Ruiz; C. Erkin; D. Toköz; M. Elneny; A. Diaby; A. Ljajić; G. N'Koudou; G. Yalçın
19/20,Round 4,15/09/19,Rizespor,Göztepe,0,0,6.86,6.79,4-2-3-1,4-2-3-1,(c) G. Akkan; M. Morozyuk; M. Abarhoun; D. Chatziisaias; D. Melnjak; J. Attamah; A. Vetrih; N. D. Pauw; F. Boldrin; A. Umar; B. Samudio,(c) Beto; L. Gassama; A. Öztürk; Titi; B. Emir; A. B. Poko; S. Aydoğdu; H. Akbunar; M. Mossoró; S. Gürler; S. Napoleoni
19/20,Round 4,15/09/19,Ankaragücü,Yeni Malatyaspor,0,4,6.32,7.23,4-2-3-1,4-2-3-1,K. Çelikay; S. Kitsiou; A. Kulušić; M. Pazdan; T. Pinto; W. Moke; (c) S. Ağçay; A. Karabulut; H. Canteros; İ. Parlak; D. Orgill,F. Farnolle; (c) I. Chebake; R. Yalçın; M. Akbaş; S. Aytaç; A. Afriyie; G. Chaaleli; Guilherme Marques; M. Donald; T. Bifouma; A. Jahović
19/20,Round 4,15/09/19,Denizlispor,Konyaspor,0,1,6.71,7.05,4-2-3-1,4-2-3-1,A. Stachowiak; Z. Yavru; O. Yılmaz; (c) C. Săpunaru; Z. Bergdich; R. Murawski; I. Sackey; I. Aissati; R. Niyaz; M. Barrow; H. Rodallega,S. Kırıntılı; N. Skubic; (c) A. Turan; M. Aničić; A. Uludağ; M. Jevtović; J. Jønsson; Ö. A. Şahiner; F. Miya; D. Milošević; R. Bajić
19/20,Round 4,15/09/19,Trabzonspor,Gençlerbirliği,2,2,6.79,6.81,4-1-4-1,4-2-3-1,U. Çakır; J. Pereira; M. Hosseini; I. Fernandes; F. Novák; J. O. Mikel; D. Avdijaj; A. Parmak; (c) J. Sosa; A. N. Nwakaeme; A. Sørloth,E. Özbir; A. Oğuz; F. Ramos; Z. Touré; P. Polomat; F. Baiano; B. A. Özdemir; D. Candeias; (c) S. Sessègnon; B. Stancu; G. Sio
19/20,Round 4,16/09/19,Alanyaspor,Fenerbahçe,3,1,6.92,6.58,4-2-3-1,4-2-3-1,Marafona; Juanfran; Welinton; S. Caulker; F. N'Sakala; M. Siopis; C. Gülselam; (c) E. Karaca; A. Bakasetas; J. Fernandes; P. D. Cissé,A. Bayındır; (c) O. Tufan; Zanka; Jailson; N. Dirar; T. Ciğerci; L. Gustavo; D. Türüç; M. Kruse; G. Rodrigues; V. Muriqi
19/20,Round 3,30/08/19,Kasımpaşa,Ankaragücü,0,1,7.06,6.86,4-2-3-1,4-2-3-1,F. Öztürk; S. Popov; (c) V. Sarı; S. B. Youssef; K. Hafez; A. Khalili; A. Kara; M. Thiam; H. Hajradinović; Y. Erdoğan; M. Pektemek,K. Çelikay; S. Kitsiou; A. Kulušić; M. Pazdan; T. Pinto; W. Moke; (c) S. Ağçay; A. Karabulut; H. Canteros; İ. Parlak; D. Orgill
19/20,Round 3,30/08/19,Kayserisporx3,Galatasaray,2,3,6.43,6.89,4-2-3-1,4-1-4-1,S. Lung Jr.; M. Lopes; A. Abdennour; B. Poulain; Y. Subaşı; B. Rienstra; B. D. Djédjé; (c) U. Bulut; B. Mensah; P. Henrique; E. Adebayor,(c) F. Muslera; Mariano; C. Luyindama; Marcão; Y. Nagatomo; S. N'Zonzi; S. Feghouli; Y. Belhanda; Ö. Bayram; R. Babel; M. Diagne
19/20,Round 3,31/08/19,Konyaspor,Antalyaspor,2,2,6.66,6.76,4-2-3-1,4-1-4-1,S. Kırıntılı; N. Skubic; (c) A. Turan; M. Aničić; F. Öztorun; M. Jevtović; J. Jønsson; Ö. A. Şahiner; D. Milošević; E. Daci; R. Bajić,R. Boffin; N. Sangaré; B. Öztürk; (c) D. Angelo; O. Čelůstka; Charles; D. Sinik; U. Akyol; A. Chahechouhe; S. Özkan; G. Blanco
19/20,Round 3,31/08/19,Beşiktaş,Rizespor,1,1,6.92,6.69,4-2-3-1,4-4-2,L. Karius; (c) G. Gönül; D. Vida; V. Ruiz; C. Erkin; D. Toköz; O. Özyakup; J. Lens; A. Ljajić; T. Boyd; G. Yalçın,(c) G. Akkan; M. Morozyuk; M. Abarhoun; D. Chatziisaias; D. Melnjak; B. Samudio; A. Vetrih; J. Attamah; O. Çağlayan; F. Boldrin; N. D. Pauw
19/20,Round 3,31/08/19,Göztepe,Denizlispor,0,0,7.01,6.66,4-2-3-1,4-2-3-1,(c) Beto; L. Gassama; W. Reis; Titi; B. Emir; A. Öztürk; A. B. Poko; H. Akbunar; S. Aydoğdu; S. Gürler; E. Derdiyok,A. Stachowiak; T. Lopes; O. Yılmaz; (c) C. Săpunaru; Z. Bergdich; Z. Yavru; R. Murawski; I. Aissati; R. Niyaz; M. Barrow; H. Rodallega
19/20,Round 3,01/09/19,Gençlerbirliği,Başakşehir,1,2,6.66,6.89,4-2-3-1,4-1-4-1,A. Diallo; E. Özgenç; F. Ramos; Z. Touré; H. I. Pehlivan; F. Baiano; B. A. Özdemir; B. Stancu; (c) S. Sessègnon; D. Candeias; G. Sio,M. Günok; J. Caiçara; C. Ponck; M. Topal; A. Behich; O. Azubuike; (c) E. Višća; İ. C. Kahveci; A. Turan; Robinho; E. Crivelli
19/20,Round 3,01/09/19,Sivasspor,Gaziantep,1,1,6.93,6.71,4-2-3-1,4-2-3-1,M. Samassa; F. Aksoy; A. Appindangoyé; C. Osmanpaşa; (c) Z. Erdal; I. Cofie; H. Arslan; E. Yeşilyurt; M. H. Yandaş; E. Kılınç; M. Yatabaré,(c) G. Güvenç; O. Ceylan; J. A. Kana-Biyik; A. Toșca; J. Morais; A. A. Tetteh; P. Djilobodji; G. Vural; S. Diarra; P. Twumasi; O. Kayode
19/20,Round 3,01/09/19,Fenerbahçe,Trabzonspor,1,1,6.83,6.92,4-2-3-1,4-4-1-1,A. Bayındır; O. Tufan; Zanka; Jailson; N. Dirar; T. Ciğerci; (c) E. Belözoğlu; D. Türüç; M. Kruse; G. Rodrigues; V. Muriqi,U. Çakır; J. Pereira; H. Türkmen; M. Hosseini; F. Novák; D. Avdijaj; (c) J. Sosa; A. Parmak; A. N. Nwakaeme; C. Ekuban; A. Sørloth
19/20,Round 3,01/09/19,Yeni Malatyaspor,Alanyaspor,2,3,6.59,6.84,4-2-3-1,4-2-3-1,F. Farnolle; Ö. Özdemir; (c) A. Mina; T. L. Hadebe; S. Aytaç; R. Yalçın; M. Donald; T. Bifouma; Guilherme Marques; M. Fofana; A. Jahović,Marafona; Juanfran; Welinton; S. Caulker; F. N'Sakala; M. Siopis; C. Gülselam; (c) E. Karaca; A. Bakasetas; J. Fernandes; P. D. Cissé
19/20,Round 2,23/08/19,Beşiktaş,Göztepe,3,0,7.1,6.38,4-1-4-1,4-4-1-1,L. Karius; (c) G. Gönül; D. Vida; V. Ruiz; C. Erkin; G. Medel; J. Lens; O. Özyakup; A. Ljajić; T. Boyd; G. Yalçın,(c) Beto; L. Gassama; B. Sanneh; Titi; L. Schwechlen; S. Gürler; A. B. Poko; C. Borges; Y. Öztekin; D. Kadah; E. Derdiyok
19/20,Round 2,24/08/19,Ankaragücü,Kayserispor,1,1,6.73,6.91,4-2-3-1,4-2-3-1,K. Çelikay; S. Kitsiou; A. Kulušić; M. Pazdan; M. Sak; W. Moke; (c) S. Ağçay; A. Karabulut; H. Canteros; İ. Parlak; D. Orgill,S. Lung Jr.; M. Lopes; B. Poulain; A. Abdennour; A. Turan; B. Rienstra; B. D. Djédjé; Z. Alkurt; B. Mensah; P. Henrique; (c) U. Bulut
19/20,Round 2,24/08/19,Alanyaspor,Kasımpaşa,4,1,7.11,6.37,4-2-3-1,4-2-3-1,Marafona; Juanfran; Welinton; S. Caulker; F. N'Sakala; M. Siopis; C. Gülselam; (c) E. Karaca; A. Bakasetas; J. Fernandes; P. D. Cissé,F. Öztürk; S. Popov; J. Fernandes; (c) S. B. Youssef; K. Hafez; A. Khalili; A. Kara; B. Koita; H. Hajradinović; Y. Erdoğan; M. Thiam
19/20,Round 2,24/08/19,Başakşehir,Fenerbahçe,1,2,6.64,6.96,4-1-4-1,4-2-3-1,M. Günok; J. Caiçara; A. Chedjou; M. Vieira; A. Behich; O. Azubuike; (c) E. Višća; A. Turan; M. Mossoró; E. Elia; E. Crivelli,A. Bayındır; O. Tufan; Zanka; Jailson; N. Dirar; T. Ciğerci; (c) E. Belözoğlu; D. Türüç; M. Kruse; G. Rodrigues; V. Muriqi
19/20,Round 2,25/08/19,Rizespor,Sivasspor,2,1,6.85,6.69,4-2-3-1,4-2-3-1,(c) G. Akkan; M. Morozyuk; M. Abarhoun; D. Chatziisaias; D. Melnjak; J. Attamah; A. Vetrih; N. D. Pauw; F. Boldrin; B. Samudio; M. E. Kabir,M. Samassa; M. Goiano; A. Appindangoyé; C. Osmanpaşa; (c) Z. Erdal; H. Arslan; I. Cofie; E. Yeşilyurt; M. H. Yandaş; E. Kılınç; M. Yatabaré
19/20,Round 2,25/08/19,Trabzonspor,Yeni Malatyaspor,2,1,7.04,6.54,4-4-1-1,4-2-3-1,U. Çakır; J. Pereira; H. Türkmen; M. Hosseini; F. Novák; A. Ömür; (c) J. Sosa; A. Parmak; A. N. Nwakaeme; C. Ekuban; A. Sørloth,F. Farnolle; Ö. Özdemir; (c) A. Mina; T. L. Hadebe; E. Kaş; R. Yalçın; M. Donald; T. Bifouma; Guilherme Marques; M. Fofana; A. Jahović
19/20,Round 2,25/08/19,Antalyaspor,Denizlispor,0,2,6.69,6.99,4-1-4-1,4-2-3-1,R. Boffin; N. Sangaré; B. Öztürk; (c) D. Angelo; O. Čelůstka; Charles; A. d. Silva; U. Akyol; H. Özmert; S. Özkan; P. Mukairu,A. Stachowiak; T. Lopes; O. Yılmaz; (c) C. Săpunaru; Z. Bergdich; Z. Yavru; R. Murawski; I. Aissati; R. Niyaz; M. Barrow; H. Rodallega
19/20,Round 2,25/08/19,Galatasaray,Konyaspor,1,1,6.93,6.86,4-1-4-1,4-2-3-1,(c) F. Muslera; Mariano; C. Luyindama; R. Donk; Y. Nagatomo; S. N'Zonzi; E. Mor; S. Feghouli; J. M. Seri; R. Babel; M. Diagne,S. Kırıntılı; N. Skubic; (c) A. Turan; M. Aničić; F. Öztorun; J. Jønsson; M. Jevtović; Ö. A. Şahiner; D. Milošević; E. Daci; R. Bajić
