Season,Season,Week,Match Date,Match Date,Home Team,Away Team,Home Goals,Away Goals,MatchOutcome,Home Performance,Away Performance,Home Formation,Away Formation,Home_AvgAge,Home_SumValue,Home_AvgValue,Home_AvgRating,Away_AvgAge,Away_SumValue,Away_AvgValue,Away_AvgRating,Age_Diff,Value_Diff,Rating_Diff,Home_Advantage,Home_GoalsScored_Last5,Home_GoalsScored_Last10,Home_Points_Last5,Home_Points_Last10,Home_AvgAge_Last5,Home_AvgAge_Last10,Home_AvgValue_Last5,Home_AvgValue_Last10,Home_AvgRating_Last5,Home_AvgRating_Last10,Away_GoalsScored_Last5,Away_GoalsScored_Last10,Away_Points_Last5,Away_Points_Last10,Away_AvgAge_Last5,Away_AvgAge_Last10,Away_AvgValue_Last5,Away_AvgValue_Last10,Away_AvgRating_Last5,Away_AvgRating_Last10
23/24,23/24,Round 37,19/05/24,2024-05-19,gala,fene,0,1,A,6.75,6.62,4-2-3-1,4-2-3-1,29.90909090909091,10320000000.0,938181818.181818,7.2236363636363645,28.272727272727277,12710000000.0,1155454545.4545455,7.1518181818181805,1.636363636363637,-2390000000.0,0.071818181818184,1,16.0,32.0,12.0,27.0,30.05454545454545,29.836363636363632,854545454.5454546,921727272.7272727,7.236727272727274,7.229272727272729,8.0,23.0,11.0,26.0,28.654545454545456,29.009090909090908,1163818181.8181818,1075096363.6363635,7.183090909090909,7.178
23/24,23/24,Round 36,12/05/24,2024-05-12,adan,gazi,1,6,A,6.04,7.33,4-2-3-1,4-3-3,27.21657754010695,795991176.4705882,72362834.22459893,6.8,30.727272727272727,683825000.0,62165909.09090909,6.925454545454546,-3.5106951871657763,112166176.4705882,-0.1254545454545459,1,3.0,12.0,5.0,12.0,27.823529411764703,28.07807486631016,108230401.06951872,120398128.342246,6.891454545454546,6.917545454545454,12.0,15.0,7.0,10.0,29.909090909090917,30.090909090909086,73980909.0909091,76407954.54545453,6.934363636363637,6.934363636363637
23/24,23/24,Round 36,12/05/24,2024-05-12,alan,beşi,1,1,D,6.97,6.86,3-4-1-2,4-2-3-1,29.567099567099568,1504596428.5714283,136781493.5064935,6.941818181818181,29.181818181818183,4750550000.0,431868181.8181818,6.941818181818181,0.3852813852813845,-3245953571.428572,0.0,1,10.0,20.0,8.0,21.0,29.404329004329004,29.59307359307359,126452662.33766234,124596558.44155844,6.960363636363636,6.957363636363636,8.0,12.0,8.0,12.0,28.482941176470582,28.892352941176476,462203233.9572192,474693300.8021391,6.985963636363637,6.974881818181818
23/24,23/24,Round 36,12/05/24,2024-05-12,fati,gala,2,3,A,6.74,7.18,4-2-3-1,4-2-3-1,30.363636363636363,963800000.0,87618181.81818181,6.931818181818182,30.09090909090909,9170000000.0,833636363.6363636,7.240000000000001,0.2727272727272734,-8206200000.0,-0.3081818181818194,1,10.0,14.0,7.0,10.0,30.163636363636364,30.19090909090909,76150454.54545455,74577045.45454545,6.894363636363636,6.895181818181818,20.0,34.0,15.0,30.0,30.03636363636364,29.71818181818182,866181818.1818182,937545454.5454546,7.230909090909092,7.219272727272728
23/24,23/24,Round 36,12/05/24,2024-05-12,fene,kays,3,0,H,7.23,6.66,4-2-3-1,4-2-3-1,28.181818181818183,13350000000.0,1213636363.6363635,7.138181818181818,28.340067340067343,1453029629.6296296,132093602.6936027,6.837272727272727,-0.1582491582491592,11896970370.37037,0.3009090909090908,1,9.0,24.0,11.0,26.0,28.98181818181818,29.109090909090902,1133094545.4545455,1056641818.1818182,7.190727272727273,7.175545454545454,5.0,9.0,5.0,9.0,28.52188552188553,28.78080808080808,121382693.6026936,112261868.6868687,6.807090909090908,6.812818181818182
23/24,23/24,Round 36,12/05/24,2024-05-12,hata,anka,2,1,H,6.95,6.86,4-1-4-1,4-1-4-1,27.09090909090909,1411525000.0,128320454.54545456,6.842727272727274,28.454545454545453,1492450000.0,135677272.72727272,6.920909090909092,-1.363636363636363,-80925000.0,-0.0781818181818181,1,5.0,9.0,4.0,8.0,27.109090909090916,27.24545454545455,126698181.81818184,109371590.9090909,6.862727272727272,6.853636363636364,7.0,14.0,5.0,10.0,28.0,28.26363636363636,114270909.0909091,116726363.63636364,6.906545454545454,6.900818181818183
23/24,23/24,Round 36,12/05/24,2024-05-12,kası,anta,3,1,H,6.99,6.73,4-1-4-1,4-4-2,28.77441077441077,1227155555.5555556,111559595.95959596,7.008181818181817,31.4,2026264000.0,184205818.1818182,6.8936363636363645,-2.6255892255892235,-799108444.4444444,0.1145454545454525,1,5.0,13.0,6.0,13.0,28.42895622895623,28.515151515151512,112100505.05050509,114415227.27272728,7.010363636363636,7.002818181818182,5.0,10.0,3.0,10.0,29.92,29.805454545454545,130134654.54545456,129643463.63636364,6.917090909090911,6.925999999999999
23/24,23/24,Round 36,12/05/24,2024-05-12,kony,sams,3,0,H,7.09,6.51,4-2-3-1,4-2-3-1,29.267217630853995,982420454.5454544,89310950.41322313,6.905454545454545,27.727272727272727,1542100000.0,140190909.0909091,6.804545454545454,1.539944903581269,-559679545.4545455,0.1009090909090915,1,5.0,13.0,7.0,15.0,28.867217630854,29.139944903581267,86969132.23140495,84156404.95867768,6.897636363636363,6.918727272727272,5.0,10.0,5.0,12.0,28.418181818181814,28.67272727272728,147403636.36363634,142237727.27272728,6.853818181818181,6.839363636363636
23/24,23/24,Round 36,12/05/24,2024-05-12,pend,rize,2,1,H,6.92,6.77,4-2-3-1,4-2-3-1,29.30606060606061,1051989166.6666667,95635378.7878788,6.929090909090909,26.3,1141175000.0,114117500.0,6.885,3.006060606060608,-89185833.33333325,0.0440909090909089,1,8.0,11.0,6.0,10.0,30.31090909090909,30.343939393939397,69524863.63636363,64729280.30303031,6.911272727272727,6.918181818181819,8.0,20.0,4.0,13.0,26.22,26.23,170647000.0,170445250.0,6.9278,6.925199999999999
23/24,23/24,Round 36,12/05/24,2024-05-12,siva,başa,0,1,A,6.78,7.06,5-4-1,4-1-4-1,30.740259740259734,737617857.1428571,67056168.83116882,6.917272727272728,29.545454545454547,2331650000.0,211968181.8181818,7.035454545454545,1.1948051948051912,-1594032142.857143,-0.1181818181818172,1,5.0,12.0,7.0,14.0,30.33506493506493,30.71298701298701,64925519.48051947,61714805.19480519,6.898909090909091,6.884272727272728,12.0,18.0,15.0,25.0,29.002272727272725,29.024431818181817,209047698.8636364,201221683.2386364,7.012727272727273,6.995363636363637
23/24,23/24,Round 36,12/05/24,2024-05-12,trab,i̇st,3,0,H,7.25,6.61,4-3-3,5-4-1,28.63636363636364,5790000000.0,526363636.3636364,7.028181818181817,26.272727272727277,5503950000.0,500359090.9090909,6.7309090909090905,2.3636363636363638,286050000.0,0.2972727272727269,1,10.0,22.0,9.0,18.0,28.309090909090912,28.163636363636364,524005000.0,501912954.5454546,7.025454545454545,7.025727272727272,4.0,6.0,3.0,4.0,26.98181818181818,26.99090909090909,400379090.9090909,450376818.1818182,6.7476363636363645,6.746
23/24,23/24,Round 35,03/05/24,2024-05-03,beşi,rize,3,2,H,7.03,6.92,4-1-4-1,4-2-3-1,28.9,3260825000.0,326082500.0,6.996,26.9,1670475000.0,167047500.0,6.933,2.0,1590350000.0,0.0629999999999997,1,8.0,13.0,8.0,14.0,28.58657754010695,28.944465240641712,473440597.5935829,481400960.5614974,6.9968,6.9765,11.0,20.0,7.0,13.0,26.2,26.25,184229000.0,173550000.0,6.937399999999999,6.9316
23/24,23/24,Round 35,03/05/24,2024-05-03,anka,alan,1,1,D,6.82,6.96,4-1-4-1,4-2-3-1,27.818181818181817,1493000000.0,135727272.72727272,6.907272727272727,29.727272727272727,1362325000.0,123847727.27272728,6.952727272727272,-1.90909090909091,130675000.0,-0.0454545454545449,1,7.0,13.0,6.0,10.0,28.03636363636364,28.17272727272728,113004545.45454544,116365454.54545456,6.9034545454545455,6.8954545454545455,12.0,22.0,10.0,21.0,29.43636363636364,29.538528138528143,123865909.09090908,124510194.8051948,6.962545454545454,6.957181818181818
23/24,23/24,Round 35,04/05/24,2024-05-04,i̇st,adan,0,1,A,6.99,7.17,5-4-1,4-2-3-1,27.0,4350000.0,395454.5454545455,6.74909090909091,26.762032085561497,595866176.4705882,54169652.40641711,6.774545454545454,0.2379679144385029,-591516176.4705882,-0.0254545454545445,1,4.0,8.0,3.0,5.0,27.12727272727273,27.063636363636363,400379090.9090909,450376136.3636363,6.752000000000001,6.746363636363637,4.0,14.0,5.0,13.0,28.059893048128345,28.15989304812834,116954037.43315507,128391764.70588234,6.924000000000001,6.936454545454547
23/24,23/24,Round 35,04/05/24,2024-05-04,kays,fati,2,2,D,6.82,6.81,4-2-3-1,4-2-3-1,27.612794612794616,1582329629.6296296,143848148.14814815,6.785454545454545,30.545454545454547,963650000.0,87604545.45454545,6.913636363636363,-2.9326599326599307,618679629.6296296,-0.1281818181818179,1,5.0,12.0,5.0,12.0,28.88552188552189,28.817171717171718,111763602.69360273,110813232.32323232,6.797818181818181,6.813727272727272,9.0,14.0,8.0,13.0,30.090909090909093,30.127272727272725,71055454.54545455,71841818.18181817,6.886181818181818,6.892363636363636
23/24,23/24,Round 35,04/05/24,2024-05-04,sams,trab,3,1,H,6.83,6.47,4-2-3-1,4-2-3-1,28.63636363636364,1640775000.0,149161363.63636363,6.859999999999999,27.90909090909091,6400000000.0,581818181.8181819,6.977272727272728,0.7272727272727266,-4759225000.0,-0.117272727272728,1,5.0,11.0,6.0,13.0,28.654545454545456,28.754545454545458,144865000.0,142962954.54545453,6.86290909090909,6.841636363636364,10.0,21.0,9.0,18.0,28.254545454545458,28.13636363636364,520914090.909091,496731136.3636364,7.024909090909091,7.025272727272727
23/24,23/24,Round 35,05/05/24,2024-05-05,başa,kası,4,1,H,7.09,6.46,4-1-4-1,4-1-4-1,29.727272727272727,1871650000.0,170150000.0,7.015454545454546,27.04713804713805,1226705555.5555556,111518686.86868688,6.9809090909090905,2.680134680134678,644944444.4444444,0.0345454545454551,1,12.0,19.0,13.0,22.0,28.903409090909093,29.002272727272725,209153366.47727275,202449062.5,6.99890909090909,6.988727272727273,4.0,11.0,6.0,11.0,28.03838383838384,28.45151515151516,110898787.87878788,114324545.45454544,6.990545454545455,7.002909090909091
23/24,23/24,Round 35,05/05/24,2024-05-05,gala,siva,6,1,H,7.43,6.19,4-2-3-1,5-4-1,30.09090909090909,9170000000.0,833636363.6363636,7.240000000000001,30.272727272727277,752775000.0,68434090.9090909,6.890000000000001,-0.1818181818181834,8417225000.0,0.3500000000000005,1,18.0,34.0,15.0,30.0,30.07272727272727,29.581818181818186,872363636.3636364,961818181.8181818,7.232909090909092,7.213181818181819,6.0,13.0,10.0,15.0,30.187012987012984,30.666233766233763,67017467.53246753,62763051.94805194,6.894545454545454,6.881363636363636
23/24,23/24,Round 35,05/05/24,2024-05-05,gazi,hata,1,1,D,6.85,6.91,4-3-3,4-1-4-1,29.181818181818183,883275000.0,80297727.27272727,6.925454545454546,27.0,1411575000.0,128325000.0,6.848181818181818,2.1818181818181834,-528300000.0,0.077272727272728,1,6.0,10.0,4.0,8.0,29.818181818181824,30.01818181818182,80322727.27272728,75230454.54545455,6.94109090909091,6.932363636363637,3.0,8.0,1.0,6.0,27.072727272727278,27.13636363636364,122899545.45454544,108378863.63636366,6.867272727272727,6.854727272727272
23/24,23/24,Round 35,06/05/24,2024-05-06,anta,pend,1,2,A,6.76,7.25,4-3-3,4-3-3,29.4,1396514000.0,126955818.1818182,6.886363636363637,29.85151515151515,932389166.6666667,84762651.51515152,6.901818181818182,-0.451515151515153,464124833.33333325,-0.0154545454545456,1,5.0,11.0,4.0,11.0,29.71272727272727,29.610909090909093,118788490.9090909,125879472.72727272,6.928909090909092,6.931545454545455,6.0,9.0,4.0,7.0,30.43151515151515,30.486060606060608,61720969.69696967,59740287.87878789,6.9087272727272735,6.916818181818182
23/24,23/24,Round 35,06/05/24,2024-05-06,kony,fene,0,0,D,6.88,7.09,5-3-2,4-2-3-1,29.63085399449036,873020454.5454545,79365495.86776859,6.924545454545453,29.454545454545453,11630000000.0,1057272727.2727273,7.22090909090909,0.1763085399449053,-10756979545.454546,-0.2963636363636368,1,3.0,10.0,4.0,12.0,28.849035812672174,29.14903581267217,88060041.32231404,83252768.5950413,6.905818181818182,6.922090909090909,10.0,24.0,11.0,26.0,29.127272727272725,29.17272727272728,1073094545.4545454,1046823636.3636364,7.190727272727273,7.178545454545454
23/24,23/24,Round 34,26/04/24,2024-04-26,adan,gala,0,3,A,6.71,7.57,4-2-3-1,4-2-3-1,27.580213903743317,1295791176.4705882,117799197.86096255,6.90090909090909,30.09090909090909,9170000000.0,833636363.6363636,7.240000000000001,-2.5106951871657763,-7874208823.529411,-0.3390909090909106,1,7.0,14.0,5.0,10.0,28.278074866310163,28.28716577540107,136579946.52406415,130032446.52406415,6.961636363636364,6.940363636363637,16.0,30.0,15.0,30.0,29.909090909090917,29.527272727272724,902000000.0,988454545.4545454,7.228363636363636,7.210545454545455
23/24,23/24,Round 34,27/04/24,2024-04-27,kası,sams,1,0,H,7.16,6.84,4-1-4-1,4-2-3-1,28.5016835016835,1227555555.5555556,111595959.5959596,7.0218181818181815,28.727272727272727,1511675000.0,137425000.0,6.877272727272728,-0.2255892255892249,-284119444.4444444,0.1445454545454536,1,6.0,13.0,6.0,14.0,28.402020202020203,28.551515151515154,113448787.87878788,114328863.63636366,7.003636363636363,7.006454545454545,2.0,10.0,3.0,13.0,28.83636363636364,28.772727272727277,139785454.54545456,143516590.9090909,6.856181818181819,6.843545454545454
23/24,23/24,Round 34,27/04/24,2024-04-27,siva,kony,1,0,H,6.81,6.86,5-4-1,4-2-3-1,30.831168831168828,638417857.1428571,58037987.01298701,6.886363636363637,29.63085399449036,963020454.5454544,87547314.04958677,6.925454545454545,1.2003148366784693,-324602597.4025974,-0.0390909090909081,1,6.0,13.0,10.0,18.0,30.514285714285712,30.675324675324678,58853831.16883116,62768506.49350649,6.88490909090909,6.878818181818181,4.0,11.0,4.0,14.0,28.88539944903581,29.121763085399447,87525495.86776859,83343677.68595041,6.911272727272727,6.9235454545454544
23/24,23/24,Round 34,27/04/24,2024-04-27,fene,beşi,2,1,H,7.15,6.49,4-2-3-1,4-2-3-1,28.363636363636363,13400000000.0,1218181818.1818182,7.179090909090909,28.602941176470587,5609447794.117647,560944779.4117647,6.9940000000000015,-0.2393048128342236,7790552205.882353,0.1850909090909072,1,13.0,26.0,13.0,26.0,29.145454545454548,29.12727272727273,1082007272.7272727,1044914545.4545454,7.19290909090909,7.173818181818182,6.0,10.0,5.0,12.0,28.486577540106957,28.924465240641712,513829597.5935829,498498210.5614974,6.997400000000001,6.970700000000001
23/24,23/24,Round 34,27/04/24,2024-04-27,hata,başa,1,2,A,6.86,6.92,4-1-4-1,4-2-3-1,26.181818181818183,1471450000.0,133768181.8181818,6.865454545454545,28.051136363636363,2526961718.75,229723792.6136364,6.994545454545456,-1.86931818181818,-1055511718.75,-0.1290909090909107,1,5.0,7.0,3.0,5.0,27.290909090909093,27.1,113629090.9090909,108379772.72727272,6.863818181818182,6.857909090909091,9.0,15.0,10.0,19.0,28.79431818181818,28.925568181818186,206812457.3863637,207674169.0340909,6.988727272727273,6.982363636363637
23/24,23/24,Round 34,28/04/24,2024-04-28,alan,i̇st,6,0,H,7.57,6.17,4-2-3-1,5-4-1,29.0,1362825000.0,123893181.8181818,6.977272727272728,26.545454545454547,5504250000.0,500386363.6363636,6.725454545454546,2.4545454545454533,-4141425000.0,0.2518181818181819,1,12.0,23.0,12.0,21.0,29.43636363636364,29.495238095238097,123865909.09090908,125712662.33766234,6.962545454545454,6.954727272727273,4.0,9.0,3.0,5.0,27.21818181818182,27.081818181818186,500371818.1818182,450382727.2727273,6.752727272727273,6.747181818181818
23/24,23/24,Round 34,28/04/24,2024-04-28,pend,kays,1,2,A,7.03,6.73,4-2-3-1,4-2-3-1,31.57878787878788,752489166.6666667,68408106.06060606,6.8554545454545455,28.88552188552189,1213229629.6296296,110293602.6936027,6.781818181818181,2.6932659932659924,-460740462.96296287,0.0736363636363641,1,5.0,7.0,4.0,4.0,30.55212121212121,30.51909090909091,53924803.030303,54936750.0,6.911818181818181,6.912272727272727,3.0,10.0,4.0,12.0,29.135353535353534,28.91043771043771,103100505.05050504,106903872.05387203,6.806727272727272,6.814727272727272
23/24,23/24,Round 34,28/04/24,2024-04-28,rize,anka,2,2,D,6.8,7.08,4-2-3-1,4-1-4-1,26.3,1950000000.0,195000000.0,6.961,28.272727272727277,794050000.0,72186363.63636364,6.91,-1.9727272727272729,1155950000.0,0.0510000000000001,1,12.0,18.0,10.0,13.0,26.24,26.18,183633500.0,176445250.0,6.9414,6.9357,8.0,12.0,8.0,9.0,28.18181818181818,28.1,111909090.9090909,117090000.0,6.901272727272728,6.893363636363636
23/24,23/24,Round 34,28/04/24,2024-04-28,trab,gazi,4,2,H,7.13,6.66,4-3-3,4-3-3,28.545454545454547,5640275000.0,512752272.7272728,7.074545454545454,30.0,883575000.0,80325000.0,6.950909090909092,-1.4545454545454533,4756700000.0,0.1236363636363622,1,11.0,22.0,9.0,21.0,28.345454545454544,28.18181818181818,507277727.2727273,486003863.6363637,7.032909090909091,7.029909090909091,6.0,12.0,3.0,10.0,29.96363636363637,30.21818181818182,80320909.0909091,74772272.72727272,6.945818181818183,6.935727272727273
23/24,23/24,Round 34,29/04/24,2024-04-29,fati,anta,4,1,H,7.02,6.42,4-2-3-1,4-2-3-1,30.09090909090909,953250000.0,86659090.9090909,6.913636363636365,28.127272727272725,806889000.0,73353545.45454545,6.902727272727273,1.9636363636363647,146361000.0,0.0109090909090916,1,8.0,13.0,7.0,12.0,29.98181818181818,30.154545454545456,73039090.9090909,67291363.63636364,6.874545454545455,6.889090909090909,6.0,10.0,7.0,11.0,29.687272727272727,29.625454545454545,122525963.63636364,140020027.27272728,6.944,6.933727272727273
23/24,23/24,Round 33,19/04/24,2024-04-19,beşi,anka,2,0,H,7.32,6.73,4-2-3-1,4-2-3-1,26.729946524064168,5379722794.117647,489065708.5561497,6.99,27.727272727272727,1252700000.0,113881818.1818182,6.897272727272727,-0.9973262032085586,4127022794.117647,0.0927272727272727,1,5.0,11.0,5.0,15.0,28.466577540106947,29.08417112299465,512029597.5935829,480113232.6203209,6.988199999999999,6.9669,7.0,10.0,7.0,9.0,28.381818181818183,28.072727272727278,115000000.0,122806818.1818182,6.8954545454545455,6.8915454545454535
23/24,23/24,Round 33,20/04/24,2024-04-20,i̇st,fati,1,2,A,6.79,7.08,5-4-1,4-3-3,27.545454545454547,5504150000.0,500377272.7272728,6.766363636363637,29.63636363636364,1072850000.0,97531818.1818182,6.869090909090909,-2.09090909090909,4431300000.0,-0.1027272727272725,1,5.0,9.0,3.0,5.0,27.272727272727277,27.26690235690236,500359090.9090909,402420868.6868687,6.751454545454545,6.751036363636364,4.0,13.0,4.0,12.0,29.96363636363636,30.209090909090907,75205909.0909091,62744545.45454546,6.874909090909091,6.883636363636363
23/24,23/24,Round 33,20/04/24,2024-04-20,kony,alan,0,2,A,6.65,7.13,4-2-3-1,4-2-3-1,27.267217630853995,982320454.5454544,89301859.50413223,6.851818181818183,29.0,1362825000.0,123893181.8181818,6.977272727272728,-1.7327823691460047,-380504545.4545455,-0.125454545454545,1,6.0,11.0,5.0,15.0,28.794490358126723,28.98539944903581,86423677.6859504,83517768.59504132,6.913090909090909,6.921636363636364,8.0,18.0,12.0,18.0,29.581818181818186,29.504329004329,123856818.18181816,124888116.88311689,6.957636363636364,6.953818181818181
23/24,23/24,Round 33,20/04/24,2024-04-20,kays,trab,1,2,A,6.64,7.01,4-3-3,4-1-4-1,28.703703703703702,1343429629.6296296,122129966.32996632,6.821818181818181,28.09090909090909,5370000000.0,488181818.1818182,7.0218181818181815,0.612794612794616,-4026570370.3703694,-0.2000000000000001,1,2.0,9.0,2.0,10.0,28.94882154882155,28.792255892255888,102957407.4074074,106449781.14478114,6.815272727272726,6.816363636363636,12.0,18.0,9.0,18.0,28.21818181818182,28.009090909090908,492366363.6363637,480819545.4545455,7.025999999999999,7.022272727272727
23/24,23/24,Round 33,20/04/24,2024-04-20,sams,adan,1,1,D,6.82,7.07,4-2-3-1,4-2-3-1,28.545454545454547,1721325000.0,156484090.9090909,6.858181818181818,29.03475935828877,1495791176.4705882,135981016.04278076,6.98,-0.4893048128342236,225533823.5294118,-0.121818181818182,1,4.0,10.0,6.0,13.0,28.92727272727273,28.78181818181818,138342272.72727272,144781136.36363637,6.842909090909092,6.841727272727273,9.0,15.0,6.0,10.0,28.32139037433155,28.141711229946527,141173877.0053476,128938355.61497326,6.955272727272728,6.928
23/24,23/24,Round 33,21/04/24,2024-04-21,başa,rize,2,0,H,7.01,6.61,4-2-3-1,4-4-1-1,28.59659090909091,2656211718.75,241473792.6136364,7.014545454545455,25.5,1820700000.0,182070000.0,6.912999999999999,3.09659090909091,835511718.75,0.1015454545454552,1,8.0,15.0,10.0,19.0,28.947727272727278,28.94375,196547698.86363637,210118714.48863637,6.986181818181818,6.980181818181817,12.0,16.0,9.0,13.0,26.24,26.18636363636364,180647500.0,174770250.0,6.9372,6.936054545454546
23/24,23/24,Round 33,21/04/24,2024-04-21,anta,hata,2,1,H,7.06,6.59,4-1-4-1,4-1-4-1,30.30909090909091,1525514000.0,138683090.9090909,6.95,27.0,1371700000.0,124700000.0,6.884545454545455,3.3090909090909086,153814000.0,0.0654545454545454,1,5.0,9.0,7.0,11.0,29.880000000000003,29.82181818181818,134635709.0909091,147068536.36363637,6.948,6.94,5.0,9.0,4.0,8.0,27.618181818181817,27.109090909090916,108013636.36363636,109373636.36363634,6.85509090909091,6.858909090909092
23/24,23/24,Round 33,21/04/24,2024-04-21,gala,pend,4,1,H,7.04,6.69,4-2-3-1,4-2-3-1,30.09090909090909,9170000000.0,833636363.6363636,7.240000000000001,30.09090909090909,463600000.0,42145454.54545455,6.919090909090909,0.0,8706400000.0,0.3209090909090921,1,19.0,29.0,15.0,30.0,29.745454545454542,29.47272727272728,931636363.6363636,1015090909.090909,7.223818181818183,7.207909090909093,5.0,8.0,4.0,7.0,30.327272727272724,30.343030303030304,48670909.09090907,52676848.48484848,6.923818181818182,6.913272727272728
23/24,23/24,Round 33,21/04/24,2024-04-21,gazi,kası,2,0,H,7.01,6.74,4-1-4-1,4-1-4-1,29.727272727272727,883850000.0,80350000.0,6.948181818181819,28.95622895622896,1117155555.5555556,101559595.95959596,6.994545454545454,0.7710437710437681,-233305555.5555556,-0.046363636363635,1,6.0,11.0,6.0,11.0,29.94545454545455,30.145454545454548,80313636.36363636,74775000.0,6.945454545454545,6.9336363636363645,7.0,14.0,6.0,14.0,28.565656565656564,28.506060606060608,114165151.5151515,114325454.54545456,7.002000000000001,7.005909090909091
23/24,23/24,Round 33,22/04/24,2024-04-22,siva,fene,2,2,D,6.71,7.01,5-4-1,4-2-3-1,30.272727272727277,653675000.0,59425000.0,6.878181818181818,29.0,12920000000.0,1174545454.5454545,7.225454545454546,1.2727272727272734,-12266325000.0,-0.3472727272727276,1,6.0,12.0,7.0,16.0,30.675324675324678,30.555844155844152,60032142.85714285,62002662.33766234,6.889454545454545,6.876181818181818,15.0,26.0,13.0,26.0,29.4,29.19090909090909,1020738181.8181818,1026914545.4545454,7.1801818181818176,7.173272727272727
23/24,23/24,Round 32,12/04/24,2024-04-12,trab,siva,0,1,A,7.09,7.15,4-2-3-1,5-4-1,28.363636363636363,5620000000.0,510909090.9090909,7.025454545454545,29.558441558441555,788417857.1428571,71674350.64935064,6.922727272727273,-1.1948051948051912,4831582142.857143,0.1027272727272725,1,11.0,18.0,6.0,15.0,28.145454545454545,27.872727272727268,488366363.6363637,474819545.4545455,7.026363636363636,7.01309090909091,4.0,11.0,7.0,18.0,30.875324675324677,30.64675324675325,59134870.12987013,60648571.42857143,6.884,6.877727272727273
23/24,23/24,Round 32,13/04/24,2024-04-13,kası,kony,0,2,A,6.61,6.89,4-1-4-1,4-2-3-1,28.865319865319865,1366955555.5555556,124268686.86868688,7.046363636363637,28.53994490358127,982520454.5454544,89320041.32231404,6.880909090909091,0.3253749617385963,384435101.0101011,0.1654545454545459,1,7.0,17.0,7.0,17.0,28.59259259259259,28.360606060606063,117716868.6868687,113055227.27272728,7.003454545454545,7.003818181818181,8.0,13.0,8.0,15.0,29.176308539944905,29.02176308539945,84970950.41322313,81615268.59504132,6.929272727272728,6.926363636363637
23/24,23/24,Round 32,13/04/24,2024-04-13,anka,gazi,3,1,H,7.16,6.59,4-2-3-1,4-1-4-1,27.727272727272727,1252700000.0,113881818.1818182,6.897272727272727,29.90909090909091,734425000.0,66765909.09090909,6.921818181818182,-2.1818181818181834,518275000.0,-0.0245454545454544,1,8.0,11.0,8.0,9.0,28.43636363636364,28.1,118075454.54545456,124354090.9090909,6.893636363636364,6.891,4.0,10.0,3.0,8.0,30.181818181818187,30.154545454545456,76676818.18181817,73598636.36363636,6.938545454545455,6.931636363636363
23/24,23/24,Round 32,13/04/24,2024-04-13,adan,kays,0,0,D,7.21,7.21,4-2-3-1,4-1-4-1,28.524064171122998,1769232352.9411764,160839304.81283423,7.001818181818183,29.06734006734007,1084029629.6296296,98548148.14814816,6.809090909090909,-0.5432758962170752,685202723.3115468,0.1927272727272742,1,9.0,14.0,8.0,9.0,28.23048128342246,28.03562091503268,137537513.36898395,123896446.82115269,6.948,6.920222222222224,1.0,9.0,2.0,11.0,29.08956228956229,28.617171717171715,100440673.4006734,105372323.23232324,6.816,6.816818181818182
23/24,23/24,Round 32,13/04/24,2024-04-13,beşi,sams,1,1,D,6.9,6.77,4-1-4-1,4-2-3-1,29.0,5030550000.0,503055000.0,7.008,28.454545454545453,1691325000.0,153756818.1818182,6.869090909090909,0.5454545454545467,3339225000.0,0.1389090909090908,1,3.0,9.0,2.0,12.0,29.16117647058824,29.25663101604277,488005411.7647058,469848025.4010695,6.9738,6.966809090909092,3.0,10.0,5.0,13.0,28.945454545454545,28.71818181818182,137608636.36363634,140693409.09090906,6.832727272727273,6.839
23/24,23/24,Round 32,14/04/24,2024-04-14,pend,başa,2,3,A,6.79,6.99,4-2-3-1,4-2-3-1,30.727272727272727,623400000.0,56672727.27272727,6.950909090909092,29.09090909090909,2111150000.0,191922727.27272728,7.003636363636363,1.636363636363637,-1487750000.0,-0.0527272727272709,1,4.0,8.0,4.0,8.0,30.333939393939392,30.237606060606065,56844803.03030302,57793694.6969697,6.925636363636363,6.910363636363637,7.0,16.0,10.0,19.0,29.1375,29.084090909090907,191016576.70454544,207783835.22727272,6.983272727272727,6.9781272727272725
23/24,23/24,Round 32,14/04/24,2024-04-14,rize,anta,3,0,H,7.25,6.7,4-4-1-1,4-1-4-1,26.1,1950000000.0,195000000.0,6.947,30.363636363636363,1402225000.0,127475000.0,6.952727272727273,-4.263636363636362,547775000.0,-0.005727272727273,1,15.0,16.0,12.0,13.0,26.5,26.309090909090912,182233500.0,174017795.45454544,6.9442,6.940118181818181,4.0,8.0,7.0,9.0,29.727272727272727,29.8,131500454.54545456,147584090.9090909,6.942727272727272,6.941545454545453
23/24,23/24,Round 32,14/04/24,2024-04-14,hata,i̇st,0,3,A,6.73,7.08,4-1-4-1,5-4-1,28.272727272727277,1302150000.0,118377272.72727272,6.872727272727274,27.545454545454547,5504150000.0,500377272.7272728,6.766363636363637,0.7272727272727266,-4202000000.0,0.1063636363636373,1,4.0,9.0,4.0,11.0,27.909090909090907,27.01818181818182,100944090.90909092,110366363.63636364,6.850545454545456,6.85709090909091,5.0,9.0,4.0,6.0,27.21818181818182,27.3323569023569,500369090.9090909,352429641.4141414,6.752181818181818,6.7525
