Season,Week,Match Date,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Player 1,Home Player 2,Home Player 3,Home Player 4,Home Player 5,Home Player 6,Home Player 7,Home Player 8,Home Player 9,Home Player 10,Home Player 11,Away Player 1,Away Player 2,Away Player 3,Away Player 4,Away Player 5,Away Player 6,Away Player 7,Away Player 8,Away Player 9,Away Player 10,Away Player 11,Home Player 1 Rating,Home Player 2 Rating,Home Player 3 Rating,Home Player 4 Rating,Home Player 5 Rating,Home Player 6 Rating,Home Player 7 Rating,Home Player 8 Rating,Home Player 9 Rating,Home Player 10 Rating,Home Player 11 Rating,Away Player 1 Rating,Away Player 2 Rating,Away Player 3 Rating,Away Player 4 Rating,Away Player 5 Rating,Away Player 6 Rating,Away Player 7 Rating,Away Player 8 Rating,Away Player 9 Rating,Away Player 10 Rating,Away Player 11 Rating,Home Player 1 Age,Home Player 1 Market Value (M€),Home Player 2 Age,Home Player 2 Market Value (M€),Home Player 3 Age,Home Player 3 Market Value (M€),Home Player 4 Age,Home Player 4 Market Value (M€),Home Player 5 Age,Home Player 5 Market Value (M€),Home Player 6 Age,Home Player 6 Market Value (M€),Home Player 7 Age,Home Player 7 Market Value (M€),Home Player 8 Age,Home Player 8 Market Value (M€),Home Player 9 Age,Home Player 9 Market Value (M€),Home Player 10 Age,Home Player 10 Market Value (M€),Home Player 11 Age,Home Player 11 Market Value (M€),Away Player 1 Age,Away Player 1 Market Value (M€),Away Player 2 Age,Away Player 2 Market Value (M€),Away Player 3 Age,Away Player 3 Market Value (M€),Away Player 4 Age,Away Player 4 Market Value (M€),Away Player 5 Age,Away Player 5 Market Value (M€),Away Player 6 Age,Away Player 6 Market Value (M€),Away Player 7 Age,Away Player 7 Market Value (M€),Away Player 8 Age,Away Player 8 Market Value (M€),Away Player 9 Age,Away Player 9 Market Value (M€),Away Player 10 Age,Away Player 10 Market Value (M€),Away Player 11 Age,Away Player 11 Market Value (M€)
23/24,Round 24,2024-02-03,başa,i̇st,2,0,7.29,6.84,4-1-4-1,3-5-1-1,Babacan,Duarte,Ba,Opoku,Dubois,Souza,Türüç,İlkhan,Özcan,Figueiredo,Piątek,Arda,Erdoğan,Yeşil,Deli,Sambissa,Loshaj,Vorobjovas,Sarıkaya,Yaşar,Rroca,Traore,6.98,7.12,7.16,7.06,6.9,6.71,7.15,6.7,6.78,6.88,7.2,6.92,6.63,6.8,6.87,6.72,6.98,6.68,6.81,6.68,6.8,6.56,36.0,0.075,28.0,330.0,29.0,260.0,26.0,260.0,30.0,300.0,26.428571428571427,205.42671232876714,31.0,170.0,26.428571428571427,205.42671232876714,22.0,425.0,28.0,270.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,20.666666666666668,0.27499999999999997,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 24,2024-02-03,rize,kony,0,0,7.1,7.38,4-2-3-1,4-2-3-1,Akkan,Şahin,Mocsi,Topçu,Højer,Shelvey,Olawoyin,Keser,Varešanović,Zeqiri,Gaich,Słowik,Karayel,Yazğılı,Damjanović,Sityá,N'Zonzi,Cicâldău,Prip,Ülgün,Ndao,Ethemi,7.17,6.87,6.88,7.26,6.79,7.15,7.12,6.87,6.76,6.88,6.86,6.99,6.67,6.95,6.99,7.35,7.03,6.88,6.73,6.75,6.88,6.75,29.0,120.0,24.0,120.0,24.0,180.0,24.0,500.0,30.0,150.0,32.0,200.0,27.0,170.0,28.0,100.0,26.428571428571427,205.42671232876714,24.0,160.0,25.0,160.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,130.0,26.0,0.9,27.0,130.0,26.428571428571427,205.42671232876714
23/24,Round 24,2024-02-04,beşi,trab,2,0,6.89,6.83,4-2-3-1,4-2-3-1,Günok,Svensson,Uysal,Zaynutdinov,Meraş,Amartey,Fernandes,Ghezzal,Rashica,Tosun,Kilicsoy,Çakır,Aydın,Baniya,Denswil,Elmalı,Özdemir,Mendy,Višća,Bardhi,Trézéguet,Destan,6.89,7.1,6.96,6.82,7.0,6.79,6.75,6.92,7.03,6.86,,7.04,6.56,6.73,7.02,6.87,6.78,6.85,7.28,7.06,7.17,6.97,26.428571428571427,205.42671232876714,31.0,180.0,33.0,0.65,26.0,400.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,23.0,940.0,32.0,150.0,28.0,800.0,33.0,170.0,26.428571428571427,205.42671232876714,28.0,850.0,22.0,330.0,26.428571428571427,205.42671232876714,31.0,260.0,24.0,400.0,24.5,405.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,600.0,26.428571428571427,205.42671232876714,22.0,460.0
23/24,Round 24,2024-02-04,kası,alan,2,1,7.03,6.75,4-1-4-1,4-2-3-1,Yanar,Winck,Porozo,Özcan,Ouanes,Gül,Fall,Hajradinović,Kara,Çağlayan,Costa,Taşkıran,Hadergjonaj,Bayır,Lima,Balkovec,Cândido,Fer,Aydın,Novais,Augusto,Karaca,6.8,6.82,7.03,6.78,7.01,6.97,6.94,7.39,6.75,6.75,7.28,7.01,6.93,6.79,6.79,6.94,7.16,6.77,6.56,6.9,6.92,7.02,26.0,0.2,30.0,0.7,26.428571428571427,205.42671232876714,22.0,425.0,30.0,160.0,26.0,200.0,32.0,100.0,26.428571428571427,205.42671232876714,28.0,150.0,26.428571428571427,205.42671232876714,33.0,0.75,35.0,0.075,30.0,170.0,24.0,210.0,28.0,50.45,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,22.0,330.0,26.428571428571427,205.42671232876714,24.0,140.0,35.0,0.35
23/24,Round 24,2024-02-04,pend,adan,2,1,7.05,6.88,4-2-2-2,4-3-3,Canpolat,Asan,Öztürk,Rassoul,Sequeira,Kaya,Midtsjø,Akbunar,Diaby,Nayir,Thiam,Mahammadaliev,Çokçalış,Gravillon,Cissé,Erdoğan,Akbaba,Michut,Alioui,Nourani,Aimbetov,Barası,6.95,6.68,0.0,6.63,6.89,6.5,6.91,6.98,6.63,6.77,7.26,7.0,6.65,6.85,6.8,6.63,7.19,6.9,6.6,6.55,6.49,6.72,26.428571428571427,205.42671232876714,25.0,0.325,24.0,0.25,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,200.0,31.0,120.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,32.0,270.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.0,350.0,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,32.0,120.0,26.428571428571427,205.42671232876714,25.0,280.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,21.0,100.0
23/24,Round 25,2024-02-09,adan,kası,1,3,6.65,7.17,4-2-3-1,4-1-4-1,Mahammadaliev,Çokçalış,Güler,Cissé,Mohammadi,Gravillon,Aydoğan,Erdoğan,Akbaba,Mendoza,Aimbetov,Yanar,Winck,Porozo,Özcan,Ouanes,Gül,Fall,Hajradinović,Kara,Çağlayan,Costa,7.0,6.65,7.09,6.8,6.65,6.85,6.74,6.63,7.19,6.69,6.49,6.8,6.82,7.03,6.78,7.01,6.97,6.94,7.39,6.75,6.75,7.28,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,0.95,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.0,350.0,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,32.0,120.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.0,0.2,30.0,0.7,26.428571428571427,205.42671232876714,22.0,425.0,30.0,160.0,26.0,200.0,32.0,100.0,26.428571428571427,205.42671232876714,28.0,150.0,26.428571428571427,205.42671232876714,33.0,0.75
23/24,Round 25,2024-02-10,gala,başa,2,0,7.04,6.75,4-2-3-1,4-1-4-1,Muslera,Ayhan,Sánchez,Nelsson,Kutlu,Demirbay,Torreira,Yılmaz,Mertens,Aktürkoğlu,Icardi,Babacan,Lima,Ba,Opoku,Dubois,Souza,Türüç,Kemen,İlkhan,Figueiredo,Piątek,7.2,7.07,7.05,7.12,6.91,7.2,7.2,6.85,7.61,7.33,7.51,6.98,6.79,7.16,7.06,6.9,6.71,7.15,6.94,6.7,6.88,7.2,38.0,110.0,30.0,480.0,28.0,1800.0,26.0,1600.0,26.0,380.0,31.0,440.0,28.0,1500.0,23.0,470.06499999999994,37.0,180.0,26.428571428571427,205.42671232876714,31.0,1500.0,36.0,0.075,28.0,50.45,29.0,260.0,26.0,260.0,30.0,300.0,26.428571428571427,205.42671232876714,31.0,170.0,28.0,250.0,26.428571428571427,205.42671232876714,28.0,270.0,26.428571428571427,205.42671232876714
23/24,Round 25,2024-02-10,fati,pend,2,0,7.06,6.62,4-2-3-1,4-4-2,Sirigu,Sangaré,Biraschi,Dursun,Mercan,Rohdén,Bertolacci,Mor,Eysseric,Keleş,Yalçın,Canpolat,Asan,Öztürk,Rassoul,Sequeira,Kaya,Welinton,Midtsjø,Diaby,Nayir,Thiam,6.98,6.83,6.8,6.6,6.9,6.91,6.77,6.84,7.46,6.82,6.91,6.95,6.68,0.0,6.63,6.89,6.5,6.88,6.91,6.63,6.77,7.26,26.428571428571427,205.42671232876714,30.0,0.45,26.428571428571427,205.42671232876714,33.0,0.6,24.0,260.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,180.0,26.428571428571427,205.42671232876714,23.0,220.0,30.0,0.5,26.428571428571427,205.42671232876714,25.0,0.325,24.0,0.25,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,200.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,32.0,270.0
23/24,Round 25,2024-02-11,kony,anka,1,0,6.89,6.84,4-1-4-1,4-3-3,Słowik,Oğuz,Yazğılı,Damjanović,Sityá,N'Zonzi,Prip,Cicâldău,Dikmen,Ethemi,Cikalleshi,Güngördü,Kitsiou,Radaković,Mujakić,Karataş,Güneren,Ciğerci,Pedrinho,Moruțan,Sowe,Cephas,6.99,6.96,6.95,6.99,7.35,7.03,6.73,6.88,6.76,6.75,6.94,7.04,6.84,6.89,6.77,6.68,6.8,7.15,7.01,6.9,6.84,6.83,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,130.0,26.428571428571427,205.42671232876714,31.0,150.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,120.0,26.428571428571427,205.42671232876714,30.0,170.0,26.428571428571427,205.42671232876714
23/24,Round 25,2024-02-11,i̇st,gazi,1,3,6.63,6.93,3-5-2,5-3-2,Arda,Erdoğan,Yeşil,Deli,Sambissa,Temel,Vorobjovas,Loshaj,Yaşar,Gültekin,Mamadou,Niță,Eskihellaç,Kızıldağ,N'Koulou,Djilobodji,Morais,Maxim,Özçiçek,Monteiro,Marković,Drăguş,6.92,6.63,6.8,6.87,6.72,6.63,6.68,6.98,6.68,6.73,6.69,7.07,6.93,6.9,6.82,6.94,6.93,7.16,6.88,6.88,6.82,7.22,26.428571428571427,205.42671232876714,27.666666666666668,0.35000000000000003,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,0.05,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,20.666666666666668,0.27499999999999997,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,140.0,26.0,0.75,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,34.0,0.75,25.0,0.5,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 25,2024-02-11,siva,rize,1,0,6.94,6.95,5-3-2,4-2-3-1,Vural,Paluli,Osmanpaşa,Appindangoyé,Poungouras,Çiftçi,Elmaz,Akdağ,Charisis,N'Jie,Manaj,Akkan,Şahin,Mocsi,Topçu,Højer,Shelvey,Olawoyin,Babajide,Varešanović,Zeqiri,Gaich,6.9,6.7,6.98,6.87,6.66,6.8,6.72,6.69,6.91,6.64,7.31,7.17,6.87,6.88,7.26,6.79,7.15,7.12,,6.76,6.88,6.86,36.0,0.15,30.0,0.8,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,0.65,32.0,120.0,21.0,150.0,26.428571428571427,205.42671232876714,29.0,100.0,26.428571428571427,205.42671232876714,27.0,500.0,29.0,120.0,24.0,120.0,24.0,180.0,24.0,500.0,30.0,150.0,32.0,200.0,27.0,170.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,24.0,160.0,25.0,160.0
23/24,Round 25,2024-02-11,fene,alan,2,2,7.14,6.81,4-2-3-1,4-2-3-1,Livaković,Müldür,Söyüncü,Djiku,Kadıoğlu,Krunić,Yüksek,Ünder,Szymański,Tadić,Džeko,Taşkıran,Hadergjonaj,Aksoy,Aliti,Balkovec,Cândido,Fer,Aydın,Sisto,Augusto,Eduardo,6.89,6.91,7.19,7.01,7.44,6.91,7.15,7.05,7.55,7.42,7.39,7.01,6.93,6.77,6.87,6.94,7.16,6.77,6.56,6.76,6.92,6.8,26.428571428571427,205.42671232876714,25.0,700.0,28.0,900.0,30.0,900.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,25.0,1400.0,27.0,1000.0,25.0,1900.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,35.0,0.075,30.0,170.0,27.0,180.0,31.0,100.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,22.0,330.0,26.428571428571427,205.42671232876714,24.0,140.0,26.428571428571427,205.42671232876714
23/24,Round 25,2024-02-12,trab,hata,2,0,7.43,6.84,4-2-3-1,4-2-3-1,Çakır,Meunier,Fernández,Denswil,Elmalı,Özdemir,Mendy,Višća,Bardhi,Trézéguet,Destan,Kardeşler,Çörekçi,Kilama,Yılmaz,Sertel,Massanga,Sağlam,Strandberg,Dele-Bashiru,Rivas,Dervişoğlu,7.04,7.24,6.64,7.02,6.87,6.78,6.85,7.28,7.06,7.17,6.97,6.98,6.85,6.9,6.85,6.74,6.92,6.9,6.79,7.01,6.92,6.8,28.0,850.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,260.0,24.0,400.0,24.5,405.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,600.0,26.428571428571427,205.42671232876714,22.0,460.0,30.0,0.4,32.0,0.2,25.0,150.0,23.0,470.06499999999994,24.0,110.0,25.0,140.0,26.0,0.95,28.0,200.0,26.428571428571427,205.42671232876714,26.0,170.0,25.0,100.0
23/24,Round 25,2024-02-12,sams,anta,2,0,7.03,6.74,4-2-3-1,4-1-4-1,Kocuk,Yavru,Šatka,Öztürk,Drongelen,Tait,Bennasser,Holse,Ntcham,Kılınç,Mouandilmadji,Leite,Balcı,Öztürk,Naldo,Yeşilyurt,Kałuziński,Bytyqi,Streek,Rakip,Larsson,Buksa,6.8,7.02,6.79,0.0,6.89,6.86,6.8,6.9,6.75,7.12,6.88,7.2,7.0,0.0,6.63,6.89,6.88,6.82,6.68,6.78,6.97,7.19,29.0,150.0,33.0,0.35,26.428571428571427,205.42671232876714,24.0,0.25,25.0,170.0,31.0,100.0,28.0,0.7,25.0,320.0,28.0,270.0,30.0,170.0,26.0,200.0,26.428571428571427,205.42671232876714,24.0,250.0,24.0,0.25,26.428571428571427,205.42671232876714,27.0,80.02499999999999,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,110.0,28.0,0.85,31.0,150.0,26.428571428571427,205.42671232876714
23/24,Round 25,2024-02-12,kays,beşi,0,0,6.81,7.06,4-1-4-1,4-2-3-1,Bayazit,Sazdağı,Jeanvier,Kocaman,Carole,Bourabia,Morte,Özbek,Shukurov,Cardoso,Nazon,Günok,Bulut,Uysal,Worrall,Zaynutdinov,Amartey,Fernandes,Muçi,Muleka,Tosun,Kilicsoy,7.22,6.79,6.73,6.7,6.78,6.94,6.8,6.6,6.67,7.08,6.44,6.89,6.76,6.96,7.08,6.82,6.79,6.75,7.13,6.9,6.86,,26.428571428571427,205.42671232876714,30.0,0.9,32.0,0.75,21.0,180.0,33.0,0.55,33.0,0.85,31.0,160.0,21.0,0.4,26.428571428571427,205.42671232876714,30.0,210.0,30.0,150.0,26.428571428571427,205.42671232876714,26.0,85.025,33.0,0.65,26.428571428571427,205.42671232876714,26.0,400.0,26.428571428571427,205.42671232876714,23.0,940.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,33.0,170.0,26.428571428571427,205.42671232876714
23/24,Round 26,2024-02-16,kası,fati,1,1,6.86,6.96,4-1-4-1,4-2-3-1,Yanar,Winck,Omeruo,Porozo,Özcan,Gül,Fall,Hajradinović,Kara,Çağlayan,Costa,Sirigu,Sangaré,Biraschi,Dursun,Mercan,Kourbelis,Bertolacci,Mor,Eysseric,Mendes,Yalçın,6.8,6.82,6.93,7.03,6.78,6.97,6.94,7.39,6.75,6.75,7.28,6.98,6.83,6.8,6.6,6.9,6.76,6.77,6.84,7.46,6.96,6.91,26.0,0.2,30.0,0.7,31.0,160.0,26.428571428571427,205.42671232876714,22.0,425.0,26.0,200.0,32.0,100.0,26.428571428571427,205.42671232876714,28.0,150.0,26.428571428571427,205.42671232876714,33.0,0.75,26.428571428571427,205.42671232876714,30.0,0.45,26.428571428571427,205.42671232876714,33.0,0.6,24.0,260.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,180.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,0.5
23/24,Round 26,2024-02-17,anta,i̇st,2,2,7.04,6.86,4-1-4-1,5-3-2,Leite,Balcı,Sarı,Öztürk,Vural,Kałuziński,Streek,Šarić,Safuri,Bytyqi,Buksa,Arda,Sambissa,Yeşil,Deli,Coly,Yaşar,Temel,Vorobjovas,Jackson,Mamadou,Gültekin,7.2,7.0,6.93,0.0,6.9,6.88,6.68,6.85,7.04,6.82,7.19,6.92,6.72,6.8,6.87,6.59,6.68,6.63,6.68,6.77,6.69,6.73,26.428571428571427,205.42671232876714,24.0,250.0,31.0,225.0875,24.0,0.25,36.0,0.15,26.428571428571427,205.42671232876714,31.0,110.0,26.428571428571427,205.42671232876714,29.0,150.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,20.666666666666668,0.27499999999999997,24.0,0.05,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 26,2024-02-17,hata,siva,1,1,6.91,6.88,4-2-3-1,5-4-1,Kardeşler,Rivas,Kilama,Maksimović,Sertel,Massanga,Parmak,Beyaz,Dervişoğlu,Dele-Bashiru,Dadaşov,Vural,Turgunboev,Osmanpaşa,Appindangoyé,Poungouras,Çiftçi,Başsan,Elmaz,Charisis,N'Jie,Manaj,6.98,6.92,6.9,6.92,6.74,6.92,6.67,6.74,6.8,7.01,6.79,6.9,6.75,6.98,6.87,6.66,6.8,6.9,6.72,6.91,6.64,7.31,30.0,0.4,26.0,170.0,25.0,150.0,26.428571428571427,205.42671232876714,24.0,110.0,25.0,140.0,29.0,0.2,21.0,0.5,25.0,100.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,36.0,0.15,30.0,100.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,0.65,32.0,120.0,32.0,0.6,21.0,150.0,29.0,100.0,26.428571428571427,205.42671232876714,27.0,500.0
23/24,Round 26,2024-02-17,rize,fene,1,3,6.57,6.96,4-2-3-1,4-2-3-1,Çetin,Şahin,Mocsi,Topçu,Højer,Sarıkaya,Shelvey,Babajide,Olawoyin,Keser,Minchev,Livaković,Kadıoğlu,Söyüncü,Djiku,Oosterwolde,Krunić,Yüksek,Ünder,Szymański,Tadić,Džeko,6.7,6.87,6.88,7.26,6.79,6.81,7.15,,7.12,6.87,6.72,6.89,7.44,7.19,7.01,6.85,6.91,7.15,7.05,7.55,7.42,7.39,19.5,0.3,24.0,120.0,24.0,180.0,24.0,500.0,30.0,150.0,26.428571428571427,205.42671232876714,32.0,200.0,26.428571428571427,205.42671232876714,27.0,170.0,28.0,100.0,23.0,180.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,28.0,900.0,30.0,900.0,23.0,1500.0,26.428571428571427,205.42671232876714,25.0,1400.0,27.0,1000.0,25.0,1900.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 26,2024-02-18,alan,adan,3,3,6.69,6.78,4-2-3-1,4-2-3-1,Taşkıran,Hadergjonaj,Aksoy,Aliti,Balkovec,Cândido,Novais,Aydın,Sisto,Augusto,Eduardo,Mahammadaliev,Atal,Güler,Gravillon,Mohammadi,Michut,Maestro,Sarı,Akbaba,Mendoza,Balotelli,7.01,6.93,6.77,6.87,6.94,7.16,6.9,6.56,6.76,6.92,6.8,7.0,7.09,7.09,6.85,6.65,6.9,7.03,6.93,7.19,6.69,7.09,35.0,0.075,30.0,170.0,27.0,180.0,31.0,100.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,22.0,330.0,26.428571428571427,205.42671232876714,24.0,140.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,0.95,26.0,350.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,21.0,200.0,31.0,225.0875,32.0,120.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
23/24,Round 26,2024-02-18,pend,trab,0,2,6.82,7.12,4-4-2,4-2-3-1,Canpolat,Asan,Öztürk,Welinton,Sequeira,Akbunar,Midtsjø,Ndiaye,Diaby,Kaya,Thiam,Çakır,Meunier,Fernández,Denswil,Elmalı,Özdemir,Mendy,Višća,Bardhi,Trézéguet,Destan,6.95,6.68,0.0,6.88,6.89,6.98,6.91,7.05,6.63,6.5,7.26,7.04,7.24,6.64,7.02,6.87,6.78,6.85,7.28,7.06,7.17,6.97,26.428571428571427,205.42671232876714,25.0,0.325,24.0,0.25,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,120.0,31.0,200.0,34.0,0.5,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,32.0,270.0,28.0,850.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,260.0,24.0,400.0,24.5,405.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,600.0,26.428571428571427,205.42671232876714,22.0,460.0
23/24,Round 26,2024-02-18,anka,gala,0,3,6.8,7.24,4-3-3,4-2-3-1,Güngördü,Kitsiou,Radaković,Mujakić,Karataş,Güneren,Pedrinho,Bekiroğlu,Cephas,Sowe,Saponara,Muslera,Yılmaz,Sánchez,Nelsson,Köhn,Kutlu,Demirbay,Tetê,Mertens,Aktürkoğlu,Icardi,7.04,6.84,6.89,6.77,6.68,6.8,7.01,7.04,6.83,6.84,6.8,7.2,6.85,7.05,7.12,7.09,6.91,7.2,6.8,7.61,7.33,7.51,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,27.0,120.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,170.0,26.428571428571427,205.42671232876714,38.0,110.0,23.0,470.06499999999994,28.0,1800.0,26.0,1600.0,26.428571428571427,205.42671232876714,26.0,380.0,31.0,440.0,26.428571428571427,205.42671232876714,37.0,180.0,26.428571428571427,205.42671232876714,31.0,1500.0
23/24,Round 26,2024-02-18,gazi,sams,1,1,6.83,6.87,5-4-1,4-3-3,Niță,Artan,Kızıldağ,N'Koulou,Djilobodji,M'Bakata,Maxim,Jevtović,Özçiçek,Monteiro,Drăguş,Kocuk,Yavru,Šatka,Drongelen,Gönül,Antalyalı,Çelik,Tait,Holse,Mouandilmadji,Muja,7.07,6.59,6.9,6.82,6.94,6.71,7.16,6.79,6.88,6.88,7.22,6.8,7.02,6.79,6.89,6.77,6.77,0.0,6.86,6.9,6.88,6.78,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.0,0.75,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.0,0.55,34.0,0.75,26.428571428571427,205.42671232876714,25.0,0.5,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,29.0,150.0,33.0,0.35,26.428571428571427,205.42671232876714,25.0,170.0,27.0,0.5,29.0,160.0,20.0,0.075,31.0,100.0,25.0,320.0,26.0,200.0,26.0,400.0
23/24,Round 26,2024-02-19,başa,kays,2,3,6.77,6.89,4-1-4-1,4-3-3,Babacan,Kemen,Ba,Opoku,Dubois,Souza,Türüç,Abeid,Özcan,Figueiredo,Piątek,Bayazit,Sazdağı,Jeanvier,Kocaman,Carole,Bourabia,Yılmaz,Karimi,Morte,Nazon,Cardoso,6.98,6.94,7.16,7.06,6.9,6.71,7.15,6.84,6.78,6.88,7.2,7.22,6.79,6.73,6.7,6.78,6.94,6.85,6.98,6.8,6.44,7.08,36.0,0.075,28.0,250.0,29.0,260.0,26.0,260.0,30.0,300.0,26.428571428571427,205.42671232876714,31.0,170.0,26.428571428571427,205.42671232876714,22.0,425.0,28.0,270.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,30.0,0.9,32.0,0.75,21.0,180.0,33.0,0.55,33.0,0.85,23.0,470.06499999999994,30.0,0.6,31.0,160.0,30.0,150.0,30.0,210.0
23/24,Round 26,2024-02-19,beşi,kony,2,0,7.21,6.64,4-2-3-1,4-2-3-1,Günok,Bulut,Uysal,Colley,Masuaku,Musrati,Fernandes,Rashica,Muçi,Tosun,Kilicsoy,Słowik,Oğuz,Yazğılı,Damjanović,Sityá,Dikmen,N'Zonzi,Prip,Cicâldău,Ethemi,Cikalleshi,6.89,6.76,6.96,7.14,6.82,6.8,6.75,7.03,7.13,6.86,,6.99,6.96,6.95,6.99,7.35,6.76,7.03,6.73,6.88,6.75,6.94,26.428571428571427,205.42671232876714,26.0,85.025,33.0,0.65,26.428571428571427,205.42671232876714,31.0,400.0,26.428571428571427,205.42671232876714,23.0,940.0,28.0,800.0,26.428571428571427,205.42671232876714,33.0,170.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,31.0,150.0,26.428571428571427,205.42671232876714,27.0,130.0,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714,26.428571428571427,205.42671232876714
